"Date","Temp","Year","Month","Day","Tributary","Reach","Area"
2009-08-03,18.07,2009,8,3,"Mill Creek","Ranch","Lower"
2009-08-04,17.65,2009,8,4,"Mill Creek","Ranch","Lower"
2009-08-05,17.26,2009,8,5,"Mill Creek","Ranch","Lower"
2009-08-06,16.89,2009,8,6,"Mill Creek","Ranch","Lower"
2009-08-07,16.89,2009,8,7,"Mill Creek","Ranch","Lower"
2009-08-08,17.17,2009,8,8,"Mill Creek","Ranch","Lower"
2009-08-09,17.58,2009,8,9,"Mill Creek","Ranch","Lower"
2009-08-10,17.78,2009,8,10,"Mill Creek","Ranch","Lower"
2009-08-11,17.61,2009,8,11,"Mill Creek","Ranch","Lower"
2009-08-12,17.42,2009,8,12,"Mill Creek","Ranch","Lower"
2009-08-13,17.07,2009,8,13,"Mill Creek","Ranch","Lower"
2009-08-14,16.64,2009,8,14,"Mill Creek","Ranch","Lower"
2009-08-15,16.63,2009,8,15,"Mill Creek","Ranch","Lower"
2009-08-16,17,2009,8,16,"Mill Creek","Ranch","Lower"
2009-08-17,17.59,2009,8,17,"Mill Creek","Ranch","Lower"
2009-08-18,18.14,2009,8,18,"Mill Creek","Ranch","Lower"
2009-08-19,18.52,2009,8,19,"Mill Creek","Ranch","Lower"
2009-08-20,18.55,2009,8,20,"Mill Creek","Ranch","Lower"
2009-08-21,18.52,2009,8,21,"Mill Creek","Ranch","Lower"
2009-08-22,18.46,2009,8,22,"Mill Creek","Ranch","Lower"
2009-08-23,17.84,2009,8,23,"Mill Creek","Ranch","Lower"
2009-08-24,17.19,2009,8,24,"Mill Creek","Ranch","Lower"
2009-08-25,16.94,2009,8,25,"Mill Creek","Ranch","Lower"
2009-08-26,16.63,2009,8,26,"Mill Creek","Ranch","Lower"
2009-08-27,16.42,2009,8,27,"Mill Creek","Ranch","Lower"
2009-08-28,16.59,2009,8,28,"Mill Creek","Ranch","Lower"
2009-08-29,17.24,2009,8,29,"Mill Creek","Ranch","Lower"
2009-08-30,17.6,2009,8,30,"Mill Creek","Ranch","Lower"
2009-08-31,17.25,2009,8,31,"Mill Creek","Ranch","Lower"
2009-09-01,17.06,2009,9,1,"Mill Creek","Ranch","Lower"
2009-09-02,17.36,2009,9,2,"Mill Creek","Ranch","Lower"
2009-09-03,17.69,2009,9,3,"Mill Creek","Ranch","Lower"
2009-09-04,17.36,2009,9,4,"Mill Creek","Ranch","Lower"
2009-09-05,16.92,2009,9,5,"Mill Creek","Ranch","Lower"
2009-09-06,16.47,2009,9,6,"Mill Creek","Ranch","Lower"
2009-09-07,15.74,2009,9,7,"Mill Creek","Ranch","Lower"
2009-09-08,15.51,2009,9,8,"Mill Creek","Ranch","Lower"
2009-09-09,15.91,2009,9,9,"Mill Creek","Ranch","Lower"
2009-09-10,16.33,2009,9,10,"Mill Creek","Ranch","Lower"
2009-09-11,16.79,2009,9,11,"Mill Creek","Ranch","Lower"
2009-09-12,16.61,2009,9,12,"Mill Creek","Ranch","Lower"
2009-09-13,15.99,2009,9,13,"Mill Creek","Ranch","Lower"
2009-09-14,15.76,2009,9,14,"Mill Creek","Ranch","Lower"
2009-09-15,15.57,2009,9,15,"Mill Creek","Ranch","Lower"
2009-09-16,15.77,2009,9,16,"Mill Creek","Ranch","Lower"
2009-09-17,16.3,2009,9,17,"Mill Creek","Ranch","Lower"
2009-09-18,16.79,2009,9,18,"Mill Creek","Ranch","Lower"
2009-09-19,16.89,2009,9,19,"Mill Creek","Ranch","Lower"
2009-09-20,16.6,2009,9,20,"Mill Creek","Ranch","Lower"
2009-09-21,16.29,2009,9,21,"Mill Creek","Ranch","Lower"
2009-09-22,16.09,2009,9,22,"Mill Creek","Ranch","Lower"
2009-09-23,16.09,2009,9,23,"Mill Creek","Ranch","Lower"
2009-09-24,16.14,2009,9,24,"Mill Creek","Ranch","Lower"
2009-09-25,15.91,2009,9,25,"Mill Creek","Ranch","Lower"
2009-09-26,15.51,2009,9,26,"Mill Creek","Ranch","Lower"
2009-09-27,15.38,2009,9,27,"Mill Creek","Ranch","Lower"
2009-09-28,14.96,2009,9,28,"Mill Creek","Ranch","Lower"
2009-09-29,13.68,2009,9,29,"Mill Creek","Ranch","Lower"
2009-09-30,12.4,2009,9,30,"Mill Creek","Ranch","Lower"
2009-10-01,11.87,2009,10,1,"Mill Creek","Ranch","Lower"
2009-10-02,12.24,2009,10,2,"Mill Creek","Ranch","Lower"
2009-10-03,11.82,2009,10,3,"Mill Creek","Ranch","Lower"
2009-10-04,11.15,2009,10,4,"Mill Creek","Ranch","Lower"
2009-10-05,11.42,2009,10,5,"Mill Creek","Ranch","Lower"
2009-10-06,11.3,2009,10,6,"Mill Creek","Ranch","Lower"
2009-10-07,11.58,2009,10,7,"Mill Creek","Ranch","Lower"
2009-10-08,12.14,2009,10,8,"Mill Creek","Ranch","Lower"
2009-10-09,12.21,2009,10,9,"Mill Creek","Ranch","Lower"
2009-10-10,12.16,2009,10,10,"Mill Creek","Ranch","Lower"
2009-10-11,11.89,2009,10,11,"Mill Creek","Ranch","Lower"
2009-10-12,11.24,2009,10,12,"Mill Creek","Ranch","Lower"
2009-10-13,10.88,2009,10,13,"Mill Creek","Ranch","Lower"
2009-10-14,10.93,2009,10,14,"Mill Creek","Ranch","Lower"
2009-10-15,11.2,2009,10,15,"Mill Creek","Ranch","Lower"
2009-10-16,11.87,2009,10,16,"Mill Creek","Ranch","Lower"
2009-10-17,12.29,2009,10,17,"Mill Creek","Ranch","Lower"
2009-10-18,11.89,2009,10,18,"Mill Creek","Ranch","Lower"
2009-10-19,11.02,2009,10,19,"Mill Creek","Ranch","Lower"
2009-10-20,10.59,2009,10,20,"Mill Creek","Ranch","Lower"
2009-10-21,10.67,2009,10,21,"Mill Creek","Ranch","Lower"
2009-10-22,10.97,2009,10,22,"Mill Creek","Ranch","Lower"
2009-10-23,11.1,2009,10,23,"Mill Creek","Ranch","Lower"
2009-10-24,10.91,2009,10,24,"Mill Creek","Ranch","Lower"
2009-10-25,10.7,2009,10,25,"Mill Creek","Ranch","Lower"
2009-10-26,10.05,2009,10,26,"Mill Creek","Ranch","Lower"
2009-10-27,8.92,2009,10,27,"Mill Creek","Ranch","Lower"
2009-10-28,8.24,2009,10,28,"Mill Creek","Ranch","Lower"
2009-10-29,8.26,2009,10,29,"Mill Creek","Ranch","Lower"
2009-10-30,8.66,2009,10,30,"Mill Creek","Ranch","Lower"
2009-10-31,9.21,2009,10,31,"Mill Creek","Ranch","Lower"
2009-11-01,9.56,2009,11,1,"Mill Creek","Ranch","Lower"
2009-11-02,9.49,2009,11,2,"Mill Creek","Ranch","Lower"
2009-11-03,9.42,2009,11,3,"Mill Creek","Ranch","Lower"
2009-11-04,9.49,2009,11,4,"Mill Creek","Ranch","Lower"
2009-11-05,9.76,2009,11,5,"Mill Creek","Ranch","Lower"
2009-11-06,9.69,2009,11,6,"Mill Creek","Ranch","Lower"
2009-11-07,8.92,2009,11,7,"Mill Creek","Ranch","Lower"
2009-11-08,8.01,2009,11,8,"Mill Creek","Ranch","Lower"
2009-11-09,7.79,2009,11,9,"Mill Creek","Ranch","Lower"
2009-11-10,8.19,2009,11,10,"Mill Creek","Ranch","Lower"
2009-11-11,8.35,2009,11,11,"Mill Creek","Ranch","Lower"
2009-11-12,7.9,2009,11,12,"Mill Creek","Ranch","Lower"
2009-11-13,7.22,2009,11,13,"Mill Creek","Ranch","Lower"
2009-11-14,6.7,2009,11,14,"Mill Creek","Ranch","Lower"
2009-11-15,6.34,2009,11,15,"Mill Creek","Ranch","Lower"
2009-11-16,6.21,2009,11,16,"Mill Creek","Ranch","Lower"
2009-11-17,6.26,2009,11,17,"Mill Creek","Ranch","Lower"
2009-11-18,6.18,2009,11,18,"Mill Creek","Ranch","Lower"
2009-11-19,6.03,2009,11,19,"Mill Creek","Ranch","Lower"
2009-11-20,6.13,2009,11,20,"Mill Creek","Ranch","Lower"
2009-11-21,6.42,2009,11,21,"Mill Creek","Ranch","Lower"
2009-11-22,6.44,2009,11,22,"Mill Creek","Ranch","Lower"
2009-11-23,6.33,2009,11,23,"Mill Creek","Ranch","Lower"
2009-11-24,6.59,2009,11,24,"Mill Creek","Ranch","Lower"
2009-11-25,6.86,2009,11,25,"Mill Creek","Ranch","Lower"
2009-11-26,7.1,2009,11,26,"Mill Creek","Ranch","Lower"
2009-11-27,6.92,2009,11,27,"Mill Creek","Ranch","Lower"
2009-11-28,6.28,2009,11,28,"Mill Creek","Ranch","Lower"
2009-11-29,5.93,2009,11,29,"Mill Creek","Ranch","Lower"
2009-11-30,5.89,2009,11,30,"Mill Creek","Ranch","Lower"
2009-12-01,5.83,2009,12,1,"Mill Creek","Ranch","Lower"
2009-12-02,5.6,2009,12,2,"Mill Creek","Ranch","Lower"
2009-12-03,5.4,2009,12,3,"Mill Creek","Ranch","Lower"
2009-12-04,5.23,2009,12,4,"Mill Creek","Ranch","Lower"
2009-12-05,4.68,2009,12,5,"Mill Creek","Ranch","Lower"
2009-12-06,4.04,2009,12,6,"Mill Creek","Ranch","Lower"
2009-12-07,3.37,2009,12,7,"Mill Creek","Ranch","Lower"
2009-12-08,2.64,2009,12,8,"Mill Creek","Ranch","Lower"
2009-12-09,2.39,2009,12,9,"Mill Creek","Ranch","Lower"
2009-12-10,2.91,2009,12,10,"Mill Creek","Ranch","Lower"
2009-12-11,4.02,2009,12,11,"Mill Creek","Ranch","Lower"
2009-12-12,5.35,2009,12,12,"Mill Creek","Ranch","Lower"
2009-12-13,6.24,2009,12,13,"Mill Creek","Ranch","Lower"
2009-12-14,6.49,2009,12,14,"Mill Creek","Ranch","Lower"
2009-12-15,6.75,2009,12,15,"Mill Creek","Ranch","Lower"
2009-12-16,6.9,2009,12,16,"Mill Creek","Ranch","Lower"
2009-12-17,6.75,2009,12,17,"Mill Creek","Ranch","Lower"
2009-12-18,6.67,2009,12,18,"Mill Creek","Ranch","Lower"
2009-12-19,6.73,2009,12,19,"Mill Creek","Ranch","Lower"
2009-12-20,6.93,2009,12,20,"Mill Creek","Ranch","Lower"
2009-12-21,6.67,2009,12,21,"Mill Creek","Ranch","Lower"
2009-12-22,5.56,2009,12,22,"Mill Creek","Ranch","Lower"
2009-12-23,4.77,2009,12,23,"Mill Creek","Ranch","Lower"
2009-12-24,4.8,2009,12,24,"Mill Creek","Ranch","Lower"
2009-12-25,4.95,2009,12,25,"Mill Creek","Ranch","Lower"
2009-12-26,5.19,2009,12,26,"Mill Creek","Ranch","Lower"
2009-12-27,5.51,2009,12,27,"Mill Creek","Ranch","Lower"
2009-12-28,5.41,2009,12,28,"Mill Creek","Ranch","Lower"
2009-12-29,5.45,2009,12,29,"Mill Creek","Ranch","Lower"
2009-12-30,5.83,2009,12,30,"Mill Creek","Ranch","Lower"
2009-12-31,6.39,2009,12,31,"Mill Creek","Ranch","Lower"
2010-01-01,7.11,2010,1,1,"Mill Creek","Ranch","Lower"
2010-01-02,7.03,2010,1,2,"Mill Creek","Ranch","Lower"
2010-01-03,6.38,2010,1,3,"Mill Creek","Ranch","Lower"
2010-01-04,6.1,2010,1,4,"Mill Creek","Ranch","Lower"
2010-01-05,6.1,2010,1,5,"Mill Creek","Ranch","Lower"
2010-01-06,6.33,2010,1,6,"Mill Creek","Ranch","Lower"
2010-01-07,6.76,2010,1,7,"Mill Creek","Ranch","Lower"
2010-01-08,6.99,2010,1,8,"Mill Creek","Ranch","Lower"
2010-01-09,7.11,2010,1,9,"Mill Creek","Ranch","Lower"
2010-01-10,7.24,2010,1,10,"Mill Creek","Ranch","Lower"
2010-01-11,7.5,2010,1,11,"Mill Creek","Ranch","Lower"
2010-01-12,7.74,2010,1,12,"Mill Creek","Ranch","Lower"
2010-01-13,7.28,2010,1,13,"Mill Creek","Ranch","Lower"
2010-01-14,6.72,2010,1,14,"Mill Creek","Ranch","Lower"
2010-01-15,6.65,2010,1,15,"Mill Creek","Ranch","Lower"
2010-01-16,6.87,2010,1,16,"Mill Creek","Ranch","Lower"
2010-01-17,7.17,2010,1,17,"Mill Creek","Ranch","Lower"
2010-01-18,7.08,2010,1,18,"Mill Creek","Ranch","Lower"
2010-01-19,6.64,2010,1,19,"Mill Creek","Ranch","Lower"
2010-01-20,6.32,2010,1,20,"Mill Creek","Ranch","Lower"
2010-01-21,6.2,2010,1,21,"Mill Creek","Ranch","Lower"
2010-01-22,6.21,2010,1,22,"Mill Creek","Ranch","Lower"
2010-01-23,6.31,2010,1,23,"Mill Creek","Ranch","Lower"
2010-01-24,6.38,2010,1,24,"Mill Creek","Ranch","Lower"
2010-01-25,6.62,2010,1,25,"Mill Creek","Ranch","Lower"
2010-01-26,6.72,2010,1,26,"Mill Creek","Ranch","Lower"
2010-01-27,6.6,2010,1,27,"Mill Creek","Ranch","Lower"
2010-01-28,6.8,2010,1,28,"Mill Creek","Ranch","Lower"
2010-01-29,7.19,2010,1,29,"Mill Creek","Ranch","Lower"
2010-01-30,7.13,2010,1,30,"Mill Creek","Ranch","Lower"
2010-01-31,6.74,2010,1,31,"Mill Creek","Ranch","Lower"
2010-02-01,6.57,2010,2,1,"Mill Creek","Ranch","Lower"
2010-02-02,6.75,2010,2,2,"Mill Creek","Ranch","Lower"
2010-02-03,7.04,2010,2,3,"Mill Creek","Ranch","Lower"
2010-02-04,7.26,2010,2,4,"Mill Creek","Ranch","Lower"
2010-02-05,7.39,2010,2,5,"Mill Creek","Ranch","Lower"
2010-02-06,7.29,2010,2,6,"Mill Creek","Ranch","Lower"
2010-02-07,7.07,2010,2,7,"Mill Creek","Ranch","Lower"
2010-02-08,7.05,2010,2,8,"Mill Creek","Ranch","Lower"
2010-02-09,7,2010,2,9,"Mill Creek","Ranch","Lower"
2010-02-10,7.04,2010,2,10,"Mill Creek","Ranch","Lower"
2010-02-11,7.55,2010,2,11,"Mill Creek","Ranch","Lower"
2010-02-12,7.91,2010,2,12,"Mill Creek","Ranch","Lower"
2010-02-13,7.82,2010,2,13,"Mill Creek","Ranch","Lower"
2010-02-14,7.73,2010,2,14,"Mill Creek","Ranch","Lower"
2010-02-15,7.99,2010,2,15,"Mill Creek","Ranch","Lower"
2010-02-16,8.1,2010,2,16,"Mill Creek","Ranch","Lower"
2010-02-17,7.98,2010,2,17,"Mill Creek","Ranch","Lower"
2010-02-18,7.8,2010,2,18,"Mill Creek","Ranch","Lower"
2010-02-19,7.87,2010,2,19,"Mill Creek","Ranch","Lower"
2010-02-20,7.78,2010,2,20,"Mill Creek","Ranch","Lower"
2010-02-21,7.12,2010,2,21,"Mill Creek","Ranch","Lower"
2010-02-22,6.51,2010,2,22,"Mill Creek","Ranch","Lower"
2010-02-23,6.65,2010,2,23,"Mill Creek","Ranch","Lower"
2010-02-24,7.18,2010,2,24,"Mill Creek","Ranch","Lower"
2010-02-25,7.52,2010,2,25,"Mill Creek","Ranch","Lower"
2010-02-26,7.5,2010,2,26,"Mill Creek","Ranch","Lower"
2010-02-27,7.35,2010,2,27,"Mill Creek","Ranch","Lower"
2010-02-28,7.57,2010,2,28,"Mill Creek","Ranch","Lower"
2010-03-01,7.89,2010,3,1,"Mill Creek","Ranch","Lower"
2010-03-02,7.64,2010,3,2,"Mill Creek","Ranch","Lower"
2010-03-03,6.86,2010,3,3,"Mill Creek","Ranch","Lower"
2010-03-04,6.67,2010,3,4,"Mill Creek","Ranch","Lower"
2010-03-05,7.13,2010,3,5,"Mill Creek","Ranch","Lower"
2010-03-06,7.72,2010,3,6,"Mill Creek","Ranch","Lower"
2010-03-07,7.98,2010,3,7,"Mill Creek","Ranch","Lower"
2010-03-08,7.02,2010,3,8,"Mill Creek","Ranch","Lower"
2010-03-09,6.23,2010,3,9,"Mill Creek","Ranch","Lower"
2010-03-10,6.5,2010,3,10,"Mill Creek","Ranch","Lower"
2010-03-11,6.9,2010,3,11,"Mill Creek","Ranch","Lower"
2010-03-12,6.75,2010,3,12,"Mill Creek","Ranch","Lower"
2010-03-13,6.5,2010,3,13,"Mill Creek","Ranch","Lower"
2010-03-14,7.1,2010,3,14,"Mill Creek","Ranch","Lower"
2010-03-15,7.92,2010,3,15,"Mill Creek","Ranch","Lower"
2010-03-16,8.64,2010,3,16,"Mill Creek","Ranch","Lower"
2010-03-17,8.99,2010,3,17,"Mill Creek","Ranch","Lower"
2010-03-18,8.8,2010,3,18,"Mill Creek","Ranch","Lower"
2010-03-19,8.68,2010,3,19,"Mill Creek","Ranch","Lower"
2010-03-20,8.59,2010,3,20,"Mill Creek","Ranch","Lower"
2010-03-21,8.53,2010,3,21,"Mill Creek","Ranch","Lower"
2010-03-22,8.64,2010,3,22,"Mill Creek","Ranch","Lower"
2010-03-23,8.75,2010,3,23,"Mill Creek","Ranch","Lower"
2010-03-24,8.67,2010,3,24,"Mill Creek","Ranch","Lower"
2010-03-25,8.07,2010,3,25,"Mill Creek","Ranch","Lower"
2010-03-26,7.81,2010,3,26,"Mill Creek","Ranch","Lower"
2010-03-27,8.37,2010,3,27,"Mill Creek","Ranch","Lower"
2010-03-28,8.81,2010,3,28,"Mill Creek","Ranch","Lower"
2010-03-29,8.44,2010,3,29,"Mill Creek","Ranch","Lower"
2010-03-30,7.31,2010,3,30,"Mill Creek","Ranch","Lower"
2010-03-31,6.75,2010,3,31,"Mill Creek","Ranch","Lower"
2010-04-01,6.89,2010,4,1,"Mill Creek","Ranch","Lower"
2010-04-02,6.63,2010,4,2,"Mill Creek","Ranch","Lower"
2010-04-03,6.31,2010,4,3,"Mill Creek","Ranch","Lower"
2010-04-04,6.38,2010,4,4,"Mill Creek","Ranch","Lower"
2010-04-05,6.77,2010,4,5,"Mill Creek","Ranch","Lower"
2010-04-06,7.7,2010,4,6,"Mill Creek","Ranch","Lower"
2010-04-07,8.84,2010,4,7,"Mill Creek","Ranch","Lower"
2010-04-08,9.14,2010,4,8,"Mill Creek","Ranch","Lower"
2010-04-09,8.8,2010,4,9,"Mill Creek","Ranch","Lower"
2010-04-10,8.16,2010,4,10,"Mill Creek","Ranch","Lower"
2010-04-11,7.53,2010,4,11,"Mill Creek","Ranch","Lower"
2010-04-12,7.58,2010,4,12,"Mill Creek","Ranch","Lower"
2010-04-13,7.97,2010,4,13,"Mill Creek","Ranch","Lower"
2010-04-14,8.14,2010,4,14,"Mill Creek","Ranch","Lower"
2010-04-15,8.74,2010,4,15,"Mill Creek","Ranch","Lower"
2010-04-16,9.47,2010,4,16,"Mill Creek","Ranch","Lower"
2010-04-17,9.81,2010,4,17,"Mill Creek","Ranch","Lower"
2010-04-18,9.82,2010,4,18,"Mill Creek","Ranch","Lower"
2010-04-19,9.17,2010,4,19,"Mill Creek","Ranch","Lower"
2010-04-20,8.44,2010,4,20,"Mill Creek","Ranch","Lower"
2010-04-21,8.48,2010,4,21,"Mill Creek","Ranch","Lower"
2010-04-22,9.25,2010,4,22,"Mill Creek","Ranch","Lower"
2010-04-23,9.81,2010,4,23,"Mill Creek","Ranch","Lower"
2010-04-24,9.89,2010,4,24,"Mill Creek","Ranch","Lower"
2010-04-25,9.61,2010,4,25,"Mill Creek","Ranch","Lower"
2010-04-26,9.09,2010,4,26,"Mill Creek","Ranch","Lower"
2010-04-27,7.71,2010,4,27,"Mill Creek","Ranch","Lower"
2010-04-28,6.8,2010,4,28,"Mill Creek","Ranch","Lower"
2010-04-29,7.38,2010,4,29,"Mill Creek","Ranch","Lower"
2010-04-30,8.4,2010,4,30,"Mill Creek","Ranch","Lower"
2010-05-01,9.28,2010,5,1,"Mill Creek","Ranch","Lower"
2010-05-02,9.77,2010,5,2,"Mill Creek","Ranch","Lower"
2010-05-03,9.89,2010,5,3,"Mill Creek","Ranch","Lower"
2010-05-04,9.36,2010,5,4,"Mill Creek","Ranch","Lower"
2010-05-05,8.85,2010,5,5,"Mill Creek","Ranch","Lower"
2010-05-06,8.93,2010,5,6,"Mill Creek","Ranch","Lower"
2010-05-07,9.49,2010,5,7,"Mill Creek","Ranch","Lower"
2010-05-08,9.87,2010,5,8,"Mill Creek","Ranch","Lower"
2010-05-09,9.33,2010,5,9,"Mill Creek","Ranch","Lower"
2010-05-10,8.48,2010,5,10,"Mill Creek","Ranch","Lower"
2010-05-11,8.92,2010,5,11,"Mill Creek","Ranch","Lower"
2010-05-12,10.21,2010,5,12,"Mill Creek","Ranch","Lower"
2010-05-13,10.93,2010,5,13,"Mill Creek","Ranch","Lower"
2010-05-14,11.09,2010,5,14,"Mill Creek","Ranch","Lower"
2010-05-15,10.97,2010,5,15,"Mill Creek","Ranch","Lower"
2010-05-16,10.41,2010,5,16,"Mill Creek","Ranch","Lower"
2010-05-17,9.73,2010,5,17,"Mill Creek","Ranch","Lower"
2010-05-18,9.63,2010,5,18,"Mill Creek","Ranch","Lower"
2010-05-19,9.58,2010,5,19,"Mill Creek","Ranch","Lower"
2010-05-20,9.35,2010,5,20,"Mill Creek","Ranch","Lower"
2010-05-21,8.71,2010,5,21,"Mill Creek","Ranch","Lower"
2010-05-22,8.25,2010,5,22,"Mill Creek","Ranch","Lower"
2010-05-23,9.03,2010,5,23,"Mill Creek","Ranch","Lower"
2010-05-24,9.47,2010,5,24,"Mill Creek","Ranch","Lower"
2010-05-25,9.4,2010,5,25,"Mill Creek","Ranch","Lower"
2010-05-26,9.14,2010,5,26,"Mill Creek","Ranch","Lower"
2010-05-27,9,2010,5,27,"Mill Creek","Ranch","Lower"
2010-05-28,9.76,2010,5,28,"Mill Creek","Ranch","Lower"
2010-05-29,10.88,2010,5,29,"Mill Creek","Ranch","Lower"
2010-05-30,11.68,2010,5,30,"Mill Creek","Ranch","Lower"
2010-05-31,11.8,2010,5,31,"Mill Creek","Ranch","Lower"
2010-06-01,11.54,2010,6,1,"Mill Creek","Ranch","Lower"
2010-06-02,11.07,2010,6,2,"Mill Creek","Ranch","Lower"
2010-06-03,10.53,2010,6,3,"Mill Creek","Ranch","Lower"
2010-06-04,10.28,2010,6,4,"Mill Creek","Ranch","Lower"
2010-06-05,10.5,2010,6,5,"Mill Creek","Ranch","Lower"
2010-06-06,10.93,2010,6,6,"Mill Creek","Ranch","Lower"
2010-06-07,11.27,2010,6,7,"Mill Creek","Ranch","Lower"
2010-06-08,11.32,2010,6,8,"Mill Creek","Ranch","Lower"
2010-06-09,10.94,2010,6,9,"Mill Creek","Ranch","Lower"
2010-06-10,10.49,2010,6,10,"Mill Creek","Ranch","Lower"
2010-06-11,10.86,2010,6,11,"Mill Creek","Ranch","Lower"
2010-06-12,11.64,2010,6,12,"Mill Creek","Ranch","Lower"
2010-06-13,12.07,2010,6,13,"Mill Creek","Ranch","Lower"
2010-06-14,12.13,2010,6,14,"Mill Creek","Ranch","Lower"
2010-06-15,11.63,2010,6,15,"Mill Creek","Ranch","Lower"
2010-06-16,11.09,2010,6,16,"Mill Creek","Ranch","Lower"
2010-06-17,11.24,2010,6,17,"Mill Creek","Ranch","Lower"
2010-06-18,11.67,2010,6,18,"Mill Creek","Ranch","Lower"
2010-06-19,11.9,2010,6,19,"Mill Creek","Ranch","Lower"
2010-06-20,12.07,2010,6,20,"Mill Creek","Ranch","Lower"
2010-06-21,12.42,2010,6,21,"Mill Creek","Ranch","Lower"
2010-06-22,12.87,2010,6,22,"Mill Creek","Ranch","Lower"
2010-06-23,13.14,2010,6,23,"Mill Creek","Ranch","Lower"
2010-06-24,13.1,2010,6,24,"Mill Creek","Ranch","Lower"
2010-06-25,13.26,2010,6,25,"Mill Creek","Ranch","Lower"
2010-06-26,13.64,2010,6,26,"Mill Creek","Ranch","Lower"
2010-06-27,13.78,2010,6,27,"Mill Creek","Ranch","Lower"
2010-06-28,13.79,2010,6,28,"Mill Creek","Ranch","Lower"
2010-06-29,13.67,2010,6,29,"Mill Creek","Ranch","Lower"
2010-06-30,13.37,2010,6,30,"Mill Creek","Ranch","Lower"
2010-07-01,13.24,2010,7,1,"Mill Creek","Ranch","Lower"
2010-07-02,13.24,2010,7,2,"Mill Creek","Ranch","Lower"
2010-07-03,13.34,2010,7,3,"Mill Creek","Ranch","Lower"
2010-07-04,13.81,2010,7,4,"Mill Creek","Ranch","Lower"
2010-07-05,14.45,2010,7,5,"Mill Creek","Ranch","Lower"
2010-07-06,14.88,2010,7,6,"Mill Creek","Ranch","Lower"
2010-07-07,15.08,2010,7,7,"Mill Creek","Ranch","Lower"
2010-07-08,15.04,2010,7,8,"Mill Creek","Ranch","Lower"
2010-07-09,15.1,2010,7,9,"Mill Creek","Ranch","Lower"
2010-07-10,15.31,2010,7,10,"Mill Creek","Ranch","Lower"
2010-07-11,15.38,2010,7,11,"Mill Creek","Ranch","Lower"
2010-07-12,15.47,2010,7,12,"Mill Creek","Ranch","Lower"
2010-07-13,15.64,2010,7,13,"Mill Creek","Ranch","Lower"
2010-07-14,16,2010,7,14,"Mill Creek","Ranch","Lower"
2010-07-15,16.54,2010,7,15,"Mill Creek","Ranch","Lower"
2010-07-16,17.06,2010,7,16,"Mill Creek","Ranch","Lower"
2010-07-17,17.42,2010,7,17,"Mill Creek","Ranch","Lower"
2010-07-18,17.47,2010,7,18,"Mill Creek","Ranch","Lower"
2010-07-19,17.26,2010,7,19,"Mill Creek","Ranch","Lower"
2010-07-20,17.08,2010,7,20,"Mill Creek","Ranch","Lower"
2010-07-21,17.04,2010,7,21,"Mill Creek","Ranch","Lower"
2010-07-22,17.19,2010,7,22,"Mill Creek","Ranch","Lower"
2010-07-23,17.44,2010,7,23,"Mill Creek","Ranch","Lower"
2010-07-24,17.69,2010,7,24,"Mill Creek","Ranch","Lower"
2010-07-25,17.71,2010,7,25,"Mill Creek","Ranch","Lower"
2010-07-26,17.4,2010,7,26,"Mill Creek","Ranch","Lower"
2010-07-27,17.07,2010,7,27,"Mill Creek","Ranch","Lower"
2010-07-28,16.97,2010,7,28,"Mill Creek","Ranch","Lower"
2010-07-29,16.94,2010,7,29,"Mill Creek","Ranch","Lower"
2010-07-30,16.88,2010,7,30,"Mill Creek","Ranch","Lower"
2010-07-31,16.87,2010,7,31,"Mill Creek","Ranch","Lower"
2010-08-01,16.93,2010,8,1,"Mill Creek","Ranch","Lower"
2010-08-02,16.99,2010,8,2,"Mill Creek","Ranch","Lower"
2010-08-03,17.18,2010,8,3,"Mill Creek","Ranch","Lower"
2010-08-04,17.37,2010,8,4,"Mill Creek","Ranch","Lower"
2010-08-05,17.45,2010,8,5,"Mill Creek","Ranch","Lower"
2010-08-06,17.58,2010,8,6,"Mill Creek","Ranch","Lower"
2010-08-07,17.63,2010,8,7,"Mill Creek","Ranch","Lower"
2010-08-08,17.52,2010,8,8,"Mill Creek","Ranch","Lower"
2010-08-09,17.23,2010,8,9,"Mill Creek","Ranch","Lower"
2010-08-10,16.8,2010,8,10,"Mill Creek","Ranch","Lower"
2010-08-11,16.78,2010,8,11,"Mill Creek","Ranch","Lower"
2010-08-12,17.3,2010,8,12,"Mill Creek","Ranch","Lower"
2010-08-13,17.64,2010,8,13,"Mill Creek","Ranch","Lower"
2010-08-14,17.76,2010,8,14,"Mill Creek","Ranch","Lower"
2010-08-15,17.9,2010,8,15,"Mill Creek","Ranch","Lower"
2010-08-16,17.9,2010,8,16,"Mill Creek","Ranch","Lower"
2010-08-17,17.31,2010,8,17,"Mill Creek","Ranch","Lower"
2010-08-18,16.73,2010,8,18,"Mill Creek","Ranch","Lower"
2010-08-19,17.04,2010,8,19,"Mill Creek","Ranch","Lower"
2010-08-20,17.09,2010,8,20,"Mill Creek","Ranch","Lower"
2010-08-21,16.47,2010,8,21,"Mill Creek","Ranch","Lower"
2010-08-22,15.99,2010,8,22,"Mill Creek","Ranch","Lower"
2010-08-23,15.97,2010,8,23,"Mill Creek","Ranch","Lower"
2010-08-24,16.41,2010,8,24,"Mill Creek","Ranch","Lower"
2010-08-25,17.21,2010,8,25,"Mill Creek","Ranch","Lower"
