"Date","Year","Month","Day","Tributary","Area","Temp"
"2009-06-02",2009,6,2,"Butte Creek","Upper",14.72741667
"2009-06-03",2009,6,3,"Butte Creek","Upper",14.69745833
"2009-06-04",2009,6,4,"Butte Creek","Upper",14.81308333
"2009-06-05",2009,6,5,"Butte Creek","Upper",13.84441667
"2009-06-06",2009,6,6,"Butte Creek","Upper",12.41345833
"2009-06-07",2009,6,7,"Butte Creek","Upper",12.43879167
"2009-06-08",2009,6,8,"Butte Creek","Upper",13.66320833
"2009-06-09",2009,6,9,"Butte Creek","Upper",14.06558333
"2009-06-10",2009,6,10,"Butte Creek","Upper",13.94670833
"2009-06-11",2009,6,11,"Butte Creek","Upper",14.039375
"2009-06-12",2009,6,12,"Butte Creek","Upper",13.8955
"2009-06-13",2009,6,13,"Butte Creek","Upper",13.91954167
"2009-06-14",2009,6,14,"Butte Creek","Upper",13.99433333
"2009-06-15",2009,6,15,"Butte Creek","Upper",14.2
"2009-06-16",2009,6,16,"Butte Creek","Upper",14.311
"2009-06-17",2009,6,17,"Butte Creek","Upper",15.19416667
"2009-06-18",2009,6,18,"Butte Creek","Upper",15.961125
"2009-06-19",2009,6,19,"Butte Creek","Upper",15.988125
"2009-06-20",2009,6,20,"Butte Creek","Upper",15.70004167
"2009-06-21",2009,6,21,"Butte Creek","Upper",15.387625
"2009-06-22",2009,6,22,"Butte Creek","Upper",14.84575
"2009-06-23",2009,6,23,"Butte Creek","Upper",15.39995833
"2009-06-24",2009,6,24,"Butte Creek","Upper",16.103125
"2009-06-25",2009,6,25,"Butte Creek","Upper",16.53804167
"2009-06-26",2009,6,26,"Butte Creek","Upper",16.75733333
"2009-06-27",2009,6,27,"Butte Creek","Upper",17.37220833
"2009-06-28",2009,6,28,"Butte Creek","Upper",18.034375
"2009-06-29",2009,6,29,"Butte Creek","Upper",18.29304167
"2009-06-30",2009,6,30,"Butte Creek","Upper",17.97191667
"2009-07-01",2009,7,1,"Butte Creek","Upper",17.98379167
"2009-07-02",2009,7,2,"Butte Creek","Upper",18.248375
"2009-07-03",2009,7,3,"Butte Creek","Upper",18.37520833
"2009-07-04",2009,7,4,"Butte Creek","Upper",18.32570833
"2009-07-05",2009,7,5,"Butte Creek","Upper",18.21866667
"2009-07-06",2009,7,6,"Butte Creek","Upper",17.48033333
"2009-07-07",2009,7,7,"Butte Creek","Upper",16.68
"2009-07-08",2009,7,8,"Butte Creek","Upper",16.37520833
"2009-07-09",2009,7,9,"Butte Creek","Upper",16.36533333
"2009-07-10",2009,7,10,"Butte Creek","Upper",16.256125
"2009-07-11",2009,7,11,"Butte Creek","Upper",16.00091667
"2009-07-12",2009,7,12,"Butte Creek","Upper",16.245125
"2009-07-13",2009,7,13,"Butte Creek","Upper",16.37208333
"2009-07-14",2009,7,14,"Butte Creek","Upper",17.04583333
"2009-07-15",2009,7,15,"Butte Creek","Upper",17.745875
"2009-07-16",2009,7,16,"Butte Creek","Upper",18.0175
"2009-07-17",2009,7,17,"Butte Creek","Upper",17.95808333
"2009-07-18",2009,7,18,"Butte Creek","Upper",18.29095833
"2009-07-19",2009,7,19,"Butte Creek","Upper",18.75483333
"2009-07-20",2009,7,20,"Butte Creek","Upper",19.273125
"2009-07-21",2009,7,21,"Butte Creek","Upper",19.274
"2009-07-22",2009,7,22,"Butte Creek","Upper",19.21954167
"2009-07-23",2009,7,23,"Butte Creek","Upper",18.89454167
"2009-07-24",2009,7,24,"Butte Creek","Upper",18.35829167
"2009-07-25",2009,7,25,"Butte Creek","Upper",18.01658333
"2009-07-26",2009,7,26,"Butte Creek","Upper",18.084875
"2009-07-27",2009,7,27,"Butte Creek","Upper",18.495125
"2009-07-28",2009,7,28,"Butte Creek","Upper",19.22258333
"2009-07-29",2009,7,29,"Butte Creek","Upper",19.751
"2009-07-30",2009,7,30,"Butte Creek","Upper",20.14679167
"2009-07-31",2009,7,31,"Butte Creek","Upper",20.093875
"2009-08-01",2009,8,1,"Butte Creek","Upper",19.729
"2009-08-02",2009,8,2,"Butte Creek","Upper",19.600125
"2009-08-03",2009,8,3,"Butte Creek","Upper",18.86275
"2009-08-04",2009,8,4,"Butte Creek","Upper",18.07004167
"2009-08-05",2009,8,5,"Butte Creek","Upper",17.34358333
"2009-08-06",2009,8,6,"Butte Creek","Upper",16.226625
"2009-08-07",2009,8,7,"Butte Creek","Upper",15.406375
"2009-08-08",2009,8,8,"Butte Creek","Upper",15.66475
"2009-08-09",2009,8,9,"Butte Creek","Upper",16.30766667
"2009-08-10",2009,8,10,"Butte Creek","Upper",16.910125
"2009-08-11",2009,8,11,"Butte Creek","Upper",17.23045833
"2009-08-12",2009,8,12,"Butte Creek","Upper",17.37716667
"2009-08-13",2009,8,13,"Butte Creek","Upper",17.5865
"2009-08-14",2009,8,14,"Butte Creek","Upper",17.571625
"2009-08-15",2009,8,15,"Butte Creek","Upper",17.03616667
"2009-08-16",2009,8,16,"Butte Creek","Upper",16.533125
"2009-08-17",2009,8,17,"Butte Creek","Upper",16.75233333
"2009-08-18",2009,8,18,"Butte Creek","Upper",17.25825
"2009-08-19",2009,8,19,"Butte Creek","Upper",17.90754167
"2009-08-20",2009,8,20,"Butte Creek","Upper",18.37129167
"2009-08-21",2009,8,21,"Butte Creek","Upper",18.64191667
"2009-08-22",2009,8,22,"Butte Creek","Upper",18.6615
"2009-08-23",2009,8,23,"Butte Creek","Upper",18.150375
"2009-08-24",2009,8,24,"Butte Creek","Upper",17.36241667
"2009-08-25",2009,8,25,"Butte Creek","Upper",16.83283333
"2009-08-26",2009,8,26,"Butte Creek","Upper",16.34158333
"2009-08-27",2009,8,27,"Butte Creek","Upper",16.23145833
"2009-08-28",2009,8,28,"Butte Creek","Upper",16.02295833
"2009-08-29",2009,8,29,"Butte Creek","Upper",16.54983333
"2009-08-30",2009,8,30,"Butte Creek","Upper",17.19683333
"2009-08-31",2009,8,31,"Butte Creek","Upper",16.618625
"2009-09-01",2009,9,1,"Butte Creek","Upper",16.40408333
"2009-09-02",2009,9,2,"Butte Creek","Upper",16.563125
"2009-09-03",2009,9,3,"Butte Creek","Upper",16.69104167
"2009-09-04",2009,9,4,"Butte Creek","Upper",16.67125
"2009-09-05",2009,9,5,"Butte Creek","Upper",15.90366667
"2009-09-06",2009,9,6,"Butte Creek","Upper",16.03679167
"2009-09-07",2009,9,7,"Butte Creek","Upper",15.42541667
"2009-09-08",2009,9,8,"Butte Creek","Upper",14.91941667
"2009-09-09",2009,9,9,"Butte Creek","Upper",15.15941667
"2009-09-10",2009,9,10,"Butte Creek","Upper",15.67483333
"2009-09-11",2009,9,11,"Butte Creek","Upper",16.261125
"2009-09-12",2009,9,12,"Butte Creek","Upper",16.64758333
"2009-09-13",2009,9,13,"Butte Creek","Upper",16.24254167
"2009-09-14",2009,9,14,"Butte Creek","Upper",15.72791667
"2009-09-15",2009,9,15,"Butte Creek","Upper",15.22325
"2009-09-16",2009,9,16,"Butte Creek","Upper",15.68183333
"2009-09-17",2009,9,17,"Butte Creek","Upper",15.91558333
"2009-09-18",2009,9,18,"Butte Creek","Upper",16.14504167
"2009-09-19",2009,9,19,"Butte Creek","Upper",16.2295
"2009-09-20",2009,9,20,"Butte Creek","Upper",15.95733333
"2009-09-21",2009,9,21,"Butte Creek","Upper",15.701875
"2009-09-22",2009,9,22,"Butte Creek","Upper",15.42233333
"2009-09-23",2009,9,23,"Butte Creek","Upper",15.41133333
"2009-09-24",2009,9,24,"Butte Creek","Upper",15.484
"2009-09-25",2009,9,25,"Butte Creek","Upper",15.62120833
"2009-09-26",2009,9,26,"Butte Creek","Upper",15.79708333
"2009-09-27",2009,9,27,"Butte Creek","Upper",15.78329167
"2009-09-28",2009,9,28,"Butte Creek","Upper",15.63741667
"2009-09-29",2009,9,29,"Butte Creek","Upper",14.52079167
"2009-09-30",2009,9,30,"Butte Creek","Upper",12.77354167
"2009-10-01",2009,10,1,"Butte Creek","Upper",11.71270833
"2009-10-02",2009,10,2,"Butte Creek","Upper",11.45254167
"2009-10-03",2009,10,3,"Butte Creek","Upper",11.2825
"2009-10-04",2009,10,4,"Butte Creek","Upper",10.38516667
"2009-10-05",2009,10,5,"Butte Creek","Upper",9.470708333
"2009-10-06",2009,10,6,"Butte Creek","Upper",9.541208333
"2009-10-07",2009,10,7,"Butte Creek","Upper",9.743458333
"2009-10-08",2009,10,8,"Butte Creek","Upper",9.942333333
"2009-10-09",2009,10,9,"Butte Creek","Upper",10.22866667
"2009-10-10",2009,10,10,"Butte Creek","Upper",10.427875
"2009-10-11",2009,10,11,"Butte Creek","Upper",10.610375
"2009-10-12",2009,10,12,"Butte Creek","Upper",10.38045833
"2009-10-13",2009,10,13,"Butte Creek","Upper",10.56495833
"2009-10-14",2009,10,14,"Butte Creek","Upper",10.8175
"2009-10-15",2009,10,15,"Butte Creek","Upper",11.12745833
"2009-10-16",2009,10,16,"Butte Creek","Upper",11.78345833
"2009-10-17",2009,10,17,"Butte Creek","Upper",12.49595833
"2009-10-18",2009,10,18,"Butte Creek","Upper",12.73470833
"2009-10-19",2009,10,19,"Butte Creek","Upper",11.62
"2009-10-20",2009,10,20,"Butte Creek","Upper",10.52195833
"2009-10-21",2009,10,21,"Butte Creek","Upper",10.483125
"2009-10-22",2009,10,22,"Butte Creek","Upper",10.76825
"2009-10-23",2009,10,23,"Butte Creek","Upper",11.05
"2009-10-24",2009,10,24,"Butte Creek","Upper",11.28566667
"2009-10-25",2009,10,25,"Butte Creek","Upper",10.84075
"2009-10-26",2009,10,26,"Butte Creek","Upper",10.74908333
"2009-10-27",2009,10,27,"Butte Creek","Upper",9.954708333
"2009-10-28",2009,10,28,"Butte Creek","Upper",8.276208333
"2009-10-29",2009,10,29,"Butte Creek","Upper",7.207333333
"2009-10-30",2009,10,30,"Butte Creek","Upper",7.776666667
"2009-10-31",2009,10,31,"Butte Creek","Upper",8.404625
"2009-11-01",2009,11,1,"Butte Creek","Upper",9.277083333
"2009-11-02",2009,11,2,"Butte Creek","Upper",9.4
"2009-11-03",2009,11,3,"Butte Creek","Upper",9.470708333
"2009-11-04",2009,11,4,"Butte Creek","Upper",9.383458333
"2009-11-05",2009,11,5,"Butte Creek","Upper",9.357958333
"2009-11-06",2009,11,6,"Butte Creek","Upper",9.610958333
"2009-11-07",2009,11,7,"Butte Creek","Upper",9.40925
"2009-11-08",2009,11,8,"Butte Creek","Upper",8.235041667
"2009-11-09",2009,11,9,"Butte Creek","Upper",7.411
"2009-11-10",2009,11,10,"Butte Creek","Upper",7.76225
"2009-11-11",2009,11,11,"Butte Creek","Upper",8.08975
"2009-11-12",2009,11,12,"Butte Creek","Upper",8.171625
"2009-11-13",2009,11,13,"Butte Creek","Upper",7.008833333
"2009-11-14",2009,11,14,"Butte Creek","Upper",6.517541667
"2009-11-15",2009,11,15,"Butte Creek","Upper",5.829541667
"2009-11-16",2009,11,16,"Butte Creek","Upper",5.688666667
"2009-11-17",2009,11,17,"Butte Creek","Upper",5.747125
"2009-11-18",2009,11,18,"Butte Creek","Upper",6.007666667
"2009-11-19",2009,11,19,"Butte Creek","Upper",5.302375
"2009-11-20",2009,11,20,"Butte Creek","Upper",5.590166667
"2009-11-21",2009,11,21,"Butte Creek","Upper",5.644666667
"2009-11-22",2009,11,22,"Butte Creek","Upper",5.446333333
"2009-11-23",2009,11,23,"Butte Creek","Upper",5.212083333
"2009-11-24",2009,11,24,"Butte Creek","Upper",5.686208333
"2009-11-25",2009,11,25,"Butte Creek","Upper",6.192041667
"2009-11-26",2009,11,26,"Butte Creek","Upper",6.263416667
"2009-11-27",2009,11,27,"Butte Creek","Upper",6.345208333
"2009-11-28",2009,11,28,"Butte Creek","Upper",5.851875
"2009-11-29",2009,11,29,"Butte Creek","Upper",5.059666667
"2009-11-30",2009,11,30,"Butte Creek","Upper",5.008125
"2009-12-01",2009,12,1,"Butte Creek","Upper",5.254791667
"2009-12-02",2009,12,2,"Butte Creek","Upper",5.054166667
"2009-12-03",2009,12,3,"Butte Creek","Upper",4.654208333
"2009-12-04",2009,12,4,"Butte Creek","Upper",4.294375
"2009-12-05",2009,12,5,"Butte Creek","Upper",4.05725
"2009-12-06",2009,12,6,"Butte Creek","Upper",3.120833333
"2009-12-07",2009,12,7,"Butte Creek","Upper",2.601083333
"2009-12-08",2009,12,8,"Butte Creek","Upper",1.709875
"2009-12-09",2009,12,9,"Butte Creek","Upper",1.21975
"2009-12-10",2009,12,10,"Butte Creek","Upper",1.192416667
"2009-12-11",2009,12,11,"Butte Creek","Upper",1.642125
"2009-12-12",2009,12,12,"Butte Creek","Upper",3.630791667
"2009-12-13",2009,12,13,"Butte Creek","Upper",4.689
"2009-12-14",2009,12,14,"Butte Creek","Upper",4.985708333
"2009-12-15",2009,12,15,"Butte Creek","Upper",5.383125
"2009-12-16",2009,12,16,"Butte Creek","Upper",5.872208333
"2009-12-17",2009,12,17,"Butte Creek","Upper",5.871375
"2009-12-18",2009,12,18,"Butte Creek","Upper",5.867041667
"2009-12-19",2009,12,19,"Butte Creek","Upper",5.816916667
"2009-12-20",2009,12,20,"Butte Creek","Upper",5.899041667
"2009-12-21",2009,12,21,"Butte Creek","Upper",6.484583333
"2009-12-22",2009,12,22,"Butte Creek","Upper",5.724416667
"2009-12-23",2009,12,23,"Butte Creek","Upper",3.9165
"2009-12-24",2009,12,24,"Butte Creek","Upper",3.666
"2009-12-25",2009,12,25,"Butte Creek","Upper",3.887
"2009-12-26",2009,12,26,"Butte Creek","Upper",3.895958333
"2009-12-27",2009,12,27,"Butte Creek","Upper",4.295625
"2009-12-28",2009,12,28,"Butte Creek","Upper",4.286916667
"2009-12-29",2009,12,29,"Butte Creek","Upper",4.180416667
"2009-12-30",2009,12,30,"Butte Creek","Upper",4.272958333
"2009-12-31",2009,12,31,"Butte Creek","Upper",4.40275
"2010-01-01",2010,1,1,"Butte Creek","Upper",5.271166667
"2010-01-02",2010,1,2,"Butte Creek","Upper",6.041416667
"2010-01-03",2010,1,3,"Butte Creek","Upper",5.758333333
"2010-01-04",2010,1,4,"Butte Creek","Upper",5.362708333
"2010-01-05",2010,1,5,"Butte Creek","Upper",5.161875
"2010-01-06",2010,1,6,"Butte Creek","Upper",5.418375
"2010-01-07",2010,1,7,"Butte Creek","Upper",6.016875
"2010-01-08",2010,1,8,"Butte Creek","Upper",6.465833333
"2010-01-09",2010,1,9,"Butte Creek","Upper",6.570416667
"2010-01-10",2010,1,10,"Butte Creek","Upper",6.703416667
"2010-01-11",2010,1,11,"Butte Creek","Upper",6.79325
"2010-01-12",2010,1,12,"Butte Creek","Upper",7.411625
"2010-01-13",2010,1,13,"Butte Creek","Upper",8.068916667
"2010-01-14",2010,1,14,"Butte Creek","Upper",6.867666667
"2010-01-15",2010,1,15,"Butte Creek","Upper",6.316458333
"2010-01-16",2010,1,16,"Butte Creek","Upper",6.26125
"2010-01-17",2010,1,17,"Butte Creek","Upper",6.639166667
"2010-01-18",2010,1,18,"Butte Creek","Upper",7.514541667
"2010-01-19",2010,1,19,"Butte Creek","Upper",7.209791667
"2010-01-20",2010,1,20,"Butte Creek","Upper",6.91125
"2010-01-21",2010,1,21,"Butte Creek","Upper",6.734125
"2010-01-22",2010,1,22,"Butte Creek","Upper",5.956458333
"2010-01-23",2010,1,23,"Butte Creek","Upper",5.71775
"2010-01-24",2010,1,24,"Butte Creek","Upper",5.665625
"2010-01-25",2010,1,25,"Butte Creek","Upper",5.975083333
"2010-01-26",2010,1,26,"Butte Creek","Upper",7.133708333
"2010-01-27",2010,1,27,"Butte Creek","Upper",6.670458333
"2010-01-28",2010,1,28,"Butte Creek","Upper",6.351875
"2010-01-29",2010,1,29,"Butte Creek","Upper",6.730583333
"2010-01-30",2010,1,30,"Butte Creek","Upper",6.798375
"2010-01-31",2010,1,31,"Butte Creek","Upper",6.27675
"2010-02-01",2010,2,1,"Butte Creek","Upper",6.411791667
"2010-02-02",2010,2,2,"Butte Creek","Upper",6.201541667
"2010-02-03",2010,2,3,"Butte Creek","Upper",6.627333333
"2010-02-04",2010,2,4,"Butte Creek","Upper",6.622125
"2010-02-05",2010,2,5,"Butte Creek","Upper",7.216
"2010-02-06",2010,2,6,"Butte Creek","Upper",7.563708333
"2010-02-07",2010,2,7,"Butte Creek","Upper",7.573916667
"2010-02-08",2010,2,8,"Butte Creek","Upper",7.106291667
"2010-02-09",2010,2,9,"Butte Creek","Upper",7.201333333
"2010-02-10",2010,2,10,"Butte Creek","Upper",6.552
"2010-02-11",2010,2,11,"Butte Creek","Upper",7.103541667
"2010-02-12",2010,2,12,"Butte Creek","Upper",7.462458333
"2010-02-13",2010,2,13,"Butte Creek","Upper",7.446583333
"2010-02-14",2010,2,14,"Butte Creek","Upper",7.056833333
"2010-02-15",2010,2,15,"Butte Creek","Upper",7.474583333
"2010-02-16",2010,2,16,"Butte Creek","Upper",7.602125
"2010-02-17",2010,2,17,"Butte Creek","Upper",7.440083333
"2010-02-18",2010,2,18,"Butte Creek","Upper",7.133666667
"2010-02-19",2010,2,19,"Butte Creek","Upper",7.136958333
"2010-02-20",2010,2,20,"Butte Creek","Upper",7.362833333
"2010-02-21",2010,2,21,"Butte Creek","Upper",6.715625
"2010-02-22",2010,2,22,"Butte Creek","Upper",5.690666667
"2010-02-23",2010,2,23,"Butte Creek","Upper",5.555333333
"2010-02-24",2010,2,24,"Butte Creek","Upper",6.568125
"2010-02-25",2010,2,25,"Butte Creek","Upper",7.000958333
"2010-02-26",2010,2,26,"Butte Creek","Upper",7.409166667
"2010-02-27",2010,2,27,"Butte Creek","Upper",7.158666667
"2010-02-28",2010,2,28,"Butte Creek","Upper",7.169916667
"2010-03-01",2010,3,1,"Butte Creek","Upper",7.4785
"2010-03-02",2010,3,2,"Butte Creek","Upper",7.820958333
"2010-03-03",2010,3,3,"Butte Creek","Upper",6.309125
"2010-03-04",2010,3,4,"Butte Creek","Upper",5.721166667
"2010-03-05",2010,3,5,"Butte Creek","Upper",6.205791667
"2010-03-06",2010,3,6,"Butte Creek","Upper",6.976208333
"2010-03-07",2010,3,7,"Butte Creek","Upper",7.328291667
"2010-03-08",2010,3,8,"Butte Creek","Upper",7.268208333
"2010-03-09",2010,3,9,"Butte Creek","Upper",5.870041667
"2010-03-10",2010,3,10,"Butte Creek","Upper",5.146958333
"2010-03-11",2010,3,11,"Butte Creek","Upper",5.550875
"2010-03-12",2010,3,12,"Butte Creek","Upper",6.086041667
"2010-03-13",2010,3,13,"Butte Creek","Upper",5.724333333
"2010-03-14",2010,3,14,"Butte Creek","Upper",5.888083333
"2010-03-15",2010,3,15,"Butte Creek","Upper",6.887125
"2010-03-16",2010,3,16,"Butte Creek","Upper",7.634291667
"2010-03-17",2010,3,17,"Butte Creek","Upper",8.074083333
"2010-03-18",2010,3,18,"Butte Creek","Upper",8.049416667
"2010-03-19",2010,3,19,"Butte Creek","Upper",7.617916667
"2010-03-20",2010,3,20,"Butte Creek","Upper",7.871291667
"2010-03-21",2010,3,21,"Butte Creek","Upper",7.822541667
"2010-03-22",2010,3,22,"Butte Creek","Upper",8.272958333
"2010-03-23",2010,3,23,"Butte Creek","Upper",7.677958333
"2010-03-24",2010,3,24,"Butte Creek","Upper",7.996125
"2010-03-25",2010,3,25,"Butte Creek","Upper",7.52875
"2010-03-26",2010,3,26,"Butte Creek","Upper",6.410583333
"2010-03-27",2010,3,27,"Butte Creek","Upper",6.826916667
"2010-03-28",2010,3,28,"Butte Creek","Upper",7.810291667
"2010-03-29",2010,3,29,"Butte Creek","Upper",8.225208333
"2010-03-30",2010,3,30,"Butte Creek","Upper",7.338041667
"2010-03-31",2010,3,31,"Butte Creek","Upper",5.613791667
"2010-04-01",2010,4,1,"Butte Creek","Upper",5.762041667
"2010-04-02",2010,4,2,"Butte Creek","Upper",5.447916667
"2010-04-03",2010,4,3,"Butte Creek","Upper",4.678833333
"2010-04-04",2010,4,4,"Butte Creek","Upper",5.097333333
"2010-04-05",2010,4,5,"Butte Creek","Upper",4.442416667
"2010-04-06",2010,4,6,"Butte Creek","Upper",5.771375
"2010-04-07",2010,4,7,"Butte Creek","Upper",6.847083333
"2010-04-08",2010,4,8,"Butte Creek","Upper",7.906625
"2010-04-09",2010,4,9,"Butte Creek","Upper",7.811041667
"2010-04-10",2010,4,10,"Butte Creek","Upper",7.574208333
"2010-04-11",2010,4,11,"Butte Creek","Upper",6.855291667
"2010-04-12",2010,4,12,"Butte Creek","Upper",6.247666667
"2010-04-13",2010,4,13,"Butte Creek","Upper",6.93025
"2010-04-14",2010,4,14,"Butte Creek","Upper",7.32375
"2010-04-15",2010,4,15,"Butte Creek","Upper",7.526333333
"2010-04-16",2010,4,16,"Butte Creek","Upper",8.414583333
"2010-04-17",2010,4,17,"Butte Creek","Upper",8.528958333
"2010-04-18",2010,4,18,"Butte Creek","Upper",8.695833333
"2010-04-19",2010,4,19,"Butte Creek","Upper",8.968583333
"2010-04-20",2010,4,20,"Butte Creek","Upper",8.246833333
"2010-04-21",2010,4,21,"Butte Creek","Upper",7.388625
"2010-04-22",2010,4,22,"Butte Creek","Upper",8.433
"2010-04-23",2010,4,23,"Butte Creek","Upper",9.089083333
"2010-04-24",2010,4,24,"Butte Creek","Upper",9.55825
"2010-04-25",2010,4,25,"Butte Creek","Upper",9.425666667
"2010-04-26",2010,4,26,"Butte Creek","Upper",9.282583333
"2010-04-27",2010,4,27,"Butte Creek","Upper",8.698708333
"2010-04-28",2010,4,28,"Butte Creek","Upper",6.57675
"2010-04-29",2010,4,29,"Butte Creek","Upper",6.5995
"2010-04-30",2010,4,30,"Butte Creek","Upper",7.479083333
"2010-05-01",2010,5,1,"Butte Creek","Upper",8.664833333
"2010-05-02",2010,5,2,"Butte Creek","Upper",9.05075
"2010-05-03",2010,5,3,"Butte Creek","Upper",9.741875
"2010-05-04",2010,5,4,"Butte Creek","Upper",9.455791667
"2010-05-05",2010,5,5,"Butte Creek","Upper",8.556291667
"2010-05-06",2010,5,6,"Butte Creek","Upper",7.993041667
"2010-05-07",2010,5,7,"Butte Creek","Upper",8.393958333
"2010-05-08",2010,5,8,"Butte Creek","Upper",9.263416667
"2010-05-09",2010,5,9,"Butte Creek","Upper",8.784833333
"2010-05-10",2010,5,10,"Butte Creek","Upper",8.07475
"2010-05-11",2010,5,11,"Butte Creek","Upper",6.95975
"2010-05-12",2010,5,12,"Butte Creek","Upper",8.898958333
"2010-05-13",2010,5,13,"Butte Creek","Upper",9.9515
"2010-05-14",2010,5,14,"Butte Creek","Upper",10.24529167
"2010-05-15",2010,5,15,"Butte Creek","Upper",10.43979167
"2010-05-16",2010,5,16,"Butte Creek","Upper",10.5795
"2010-05-17",2010,5,17,"Butte Creek","Upper",9.840458333
"2010-05-18",2010,5,18,"Butte Creek","Upper",9.408291667
"2010-05-19",2010,5,19,"Butte Creek","Upper",9.161458333
"2010-05-20",2010,5,20,"Butte Creek","Upper",9.452833333
"2010-05-21",2010,5,21,"Butte Creek","Upper",8.690291667
"2010-05-22",2010,5,22,"Butte Creek","Upper",6.798625
"2010-05-23",2010,5,23,"Butte Creek","Upper",7.068666667
"2010-05-24",2010,5,24,"Butte Creek","Upper",8.159041667
"2010-05-25",2010,5,25,"Butte Creek","Upper",7.976208333
"2010-05-26",2010,5,26,"Butte Creek","Upper",8.174916667
"2010-05-27",2010,5,27,"Butte Creek","Upper",7.905333333
"2010-05-28",2010,5,28,"Butte Creek","Upper",7.68375
"2010-05-29",2010,5,29,"Butte Creek","Upper",8.852791667
"2010-05-30",2010,5,30,"Butte Creek","Upper",10.62066667
"2010-05-31",2010,5,31,"Butte Creek","Upper",11.168
"2010-06-01",2010,6,1,"Butte Creek","Upper",11.28695833
"2010-06-02",2010,6,2,"Butte Creek","Upper",11.16404167
"2010-06-03",2010,6,3,"Butte Creek","Upper",10.94366667
"2010-06-04",2010,6,4,"Butte Creek","Upper",10.319125
"2010-06-05",2010,6,5,"Butte Creek","Upper",10.57770833
"2010-06-06",2010,6,6,"Butte Creek","Upper",11.63154167
"2010-06-07",2010,6,7,"Butte Creek","Upper",11.94116667
"2010-06-08",2010,6,8,"Butte Creek","Upper",12.03108333
"2010-06-09",2010,6,9,"Butte Creek","Upper",12.06266667
"2010-06-10",2010,6,10,"Butte Creek","Upper",10.631625
"2010-06-11",2010,6,11,"Butte Creek","Upper",10.16958333
"2010-06-12",2010,6,12,"Butte Creek","Upper",11.31166667
"2010-06-13",2010,6,13,"Butte Creek","Upper",12.1165
"2010-06-14",2010,6,14,"Butte Creek","Upper",12.606125
"2010-06-15",2010,6,15,"Butte Creek","Upper",12.853
"2010-06-16",2010,6,16,"Butte Creek","Upper",12.29954167
"2010-06-17",2010,6,17,"Butte Creek","Upper",11.49270833
"2010-06-18",2010,6,18,"Butte Creek","Upper",11.625625
"2010-06-19",2010,6,19,"Butte Creek","Upper",11.82354167
"2010-06-20",2010,6,20,"Butte Creek","Upper",12.04270833
"2010-06-21",2010,6,21,"Butte Creek","Upper",12.498875
"2010-06-22",2010,6,22,"Butte Creek","Upper",13.30425
"2010-06-23",2010,6,23,"Butte Creek","Upper",14.194125
"2010-06-24",2010,6,24,"Butte Creek","Upper",14.53879167
"2010-06-25",2010,6,25,"Butte Creek","Upper",14.60258333
"2010-06-26",2010,6,26,"Butte Creek","Upper",14.95729167
"2010-06-27",2010,6,27,"Butte Creek","Upper",15.63208333
"2010-06-28",2010,6,28,"Butte Creek","Upper",15.925375
"2010-06-29",2010,6,29,"Butte Creek","Upper",16.29608333
"2010-06-30",2010,6,30,"Butte Creek","Upper",15.82125
"2010-07-01",2010,7,1,"Butte Creek","Upper",14.87679167
"2010-07-02",2010,7,2,"Butte Creek","Upper",14.77625
"2010-07-03",2010,7,3,"Butte Creek","Upper",14.580875
"2010-07-04",2010,7,4,"Butte Creek","Upper",14.66454167
"2010-07-05",2010,7,5,"Butte Creek","Upper",15.42233333
"2010-07-06",2010,7,6,"Butte Creek","Upper",16.2
"2010-07-07",2010,7,7,"Butte Creek","Upper",16.72879167
"2010-07-08",2010,7,8,"Butte Creek","Upper",17.20975
"2010-07-09",2010,7,9,"Butte Creek","Upper",17.47554167
"2010-07-10",2010,7,10,"Butte Creek","Upper",17.445625
"2010-07-11",2010,7,11,"Butte Creek","Upper",17.33958333
"2010-07-12",2010,7,12,"Butte Creek","Upper",17.297
"2010-07-13",2010,7,13,"Butte Creek","Upper",17.32970833
"2010-07-14",2010,7,14,"Butte Creek","Upper",17.14625
"2010-07-15",2010,7,15,"Butte Creek","Upper",17.825375
"2010-07-16",2010,7,16,"Butte Creek","Upper",18.58425
"2010-07-17",2010,7,17,"Butte Creek","Upper",19.14920833
"2010-07-18",2010,7,18,"Butte Creek","Upper",19.28395833
"2010-07-19",2010,7,19,"Butte Creek","Upper",18.881625
"2010-07-20",2010,7,20,"Butte Creek","Upper",18.80525
"2010-07-21",2010,7,21,"Butte Creek","Upper",18.53183333
"2010-07-22",2010,7,22,"Butte Creek","Upper",18.207875
"2010-07-23",2010,7,23,"Butte Creek","Upper",18.42479167
"2010-07-24",2010,7,24,"Butte Creek","Upper",18.77754167
"2010-07-25",2010,7,25,"Butte Creek","Upper",19.20666667
"2010-07-26",2010,7,26,"Butte Creek","Upper",19.05495833
"2010-07-27",2010,7,27,"Butte Creek","Upper",18.48720833
"2010-07-28",2010,7,28,"Butte Creek","Upper",18.06808333
"2010-07-29",2010,7,29,"Butte Creek","Upper",17.41791667
"2010-07-30",2010,7,30,"Butte Creek","Upper",16.73358333
"2010-07-31",2010,7,31,"Butte Creek","Upper",16.44370833
"2010-08-01",2010,8,1,"Butte Creek","Upper",16.114125
"2010-08-02",2010,8,2,"Butte Creek","Upper",16.135
"2010-08-03",2010,8,3,"Butte Creek","Upper",16.16979167
